country_code,year,BCA_NGDPD,GGXONLB_NGDP,GGXWDG_NGDP,LP,LUR,NGDPD,NGDP_RPCH,PCPIPCH
ATG,2025,-11.021,2.947,65.675,0.105,,2.34,2.467,3.45
ATG,2026,-10.402,0.937,63.784,0.106,,2.456,2.474,2.417
ATG,2027,-9.873,0.9,63.216,0.108,,2.567,2.539,1.964
ATG,2028,-9.452,1.0,61.007,0.109,,2.683,2.479,1.964
ATG,2029,-9.191,1.0,59.977,0.11,,2.803,2.485,1.964
ATG,2030,-8.738,1.0,58.346,0.112,,2.929,2.491,1.964
AUS,1980,-2.367,,,14.802,6.133,162.925,2.894,10.136
AUS,1981,-4.056,,,15.039,5.783,188.411,4.127,9.488
AUS,1982,-4.106,,,15.289,7.183,187.05,0.063,11.352
AUS,1983,-3.147,,,15.483,9.967,179.479,-0.474,10.039
AUS,1984,-4.147,,,15.677,8.967,197.137,6.346,3.96
AUS,1985,-4.862,,,15.901,8.258,174.386,5.456,6.735
AUS,1986,-5.049,,,16.139,8.117,181.478,2.448,9.05
AUS,1987,-3.39,,,16.395,8.108,213.101,4.893,8.533
AUS,1988,-3.826,,,16.687,7.208,271.09,4.253,7.27
AUS,1989,-5.974,,17.016,16.937,6.133,308.402,4.633,7.58
AUS,1990,-4.859,1.871,16.407,17.17,6.942,324.128,1.494,7.233
AUS,1991,-3.287,-0.978,21.607,17.379,9.617,324.437,-0.982,3.307
AUS,1992,-3.283,-3.115,27.632,17.557,10.742,318.005,2.591,0.969
AUS,1993,-3.036,-2.898,30.665,17.719,10.883,309.304,3.921,1.752
AUS,1994,-4.491,-1.783,31.709,17.893,9.717,353.373,4.874,1.927
AUS,1995,-4.957,-0.498,31.143,18.12,8.483,379.227,2.951,4.626
AUS,1996,-3.499,0.568,29.345,18.33,8.525,424.664,3.973,2.653
AUS,1997,-2.926,1.22,25.907,18.51,8.367,426.402,4.713,0.225
AUS,1998,-4.907,1.142,23.698,18.706,7.692,381.499,4.671,0.859
AUS,1999,-5.479,1.646,22.544,18.919,6.867,411.968,4.437,1.408
AUS,2000,-4.046,1.926,19.495,19.141,6.292,400.279,3.099,4.457
AUS,2001,-2.249,0.687,17.106,19.386,6.775,378.114,2.601,4.407
AUS,2002,-3.799,0.851,15.01,19.605,6.358,425.516,4.159,3.049
AUS,2003,-5.324,1.343,13.186,19.827,5.942,541.156,3.015,2.731
AUS,2004,-6.307,1.312,11.907,20.046,5.392,658.743,4.113,2.342
AUS,2005,-5.952,1.564,10.858,20.312,5.033,736.505,3.03,2.659
AUS,2006,-5.875,1.467,9.938,20.628,4.792,783.446,2.619,3.554
AUS,2007,-6.746,1.283,9.665,21.016,4.375,950.093,4.339,2.356
AUS,2008,-4.854,-1.132,11.742,21.476,4.258,1056.565,2.595,4.348
AUS,2009,-4.514,-4.525,16.622,21.866,5.575,1000.831,1.964,1.77
AUS,2010,-3.692,-4.881,20.35,22.172,5.208,1254.622,2.419,2.863
AUS,2011,-2.979,-4.084,24.041,22.522,5.083,1515.504,2.785,3.356
AUS,2012,-4.358,-2.866,27.521,22.928,5.233,1570.139,3.789,1.686
AUS,2013,-3.388,-2.073,30.467,23.298,5.658,1519.895,2.219,2.45
AUS,2014,-3.086,-2.079,34.036,23.64,6.058,1456.939,2.574,2.513
AUS,2015,-4.714,-1.87,37.726,23.985,6.067,1233.914,2.34,1.485
AUS,2016,-3.455,-1.522,40.621,24.385,5.717,1262.645,2.694,1.277
AUS,2017,-2.837,-0.848,41.196,24.759,5.6,1381.106,2.38,1.995
AUS,2018,-2.572,-0.413,41.758,25.146,5.283,1417.158,2.791,1.933
AUS,2019,-0.024,-3.587,46.72,25.52,5.175,1386.289,1.936,1.566
AUS,2020,1.734,-7.83,57.077,25.631,6.475,1362.665,-1.953,0.89
AUS,2021,2.407,-5.521,55.516,25.774,5.117,1655.838,5.418,2.82
AUS,2022,0.403,-1.466,50.213,26.32,3.708,1725.433,4.132,6.657
AUS,2023,-0.23,-0.536,49.582,26.954,3.7,1742.311,2.066,5.594
AUS,2024,-1.938,-1.367,50.715,27.4,4.017,1795.492,1.023,3.197
AUS,2025,-1.849,-1.713,51.037,27.743,4.236,1829.508,1.809,2.576
AUS,2026,-1.678,-1.308,50.733,28.089,4.319,1948.227,2.149,3.024
AUS,2027,-1.867,-0.954,50.511,28.426,4.311,2036.053,2.153,2.612
AUS,2028,-1.945,-0.844,50.163,28.767,4.318,2132.013,2.225,2.544
AUS,2029,-1.975,-0.703,49.761,29.113,4.303,2228.386,2.248,2.526
AUS,2030,-2.035,-0.641,49.359,29.462,4.285,2335.258,2.298,2.498
AUT,1980,-4.802,,,7.54,1.6,80.481,2.314,6.325
AUT,1981,-4.362,,,7.556,2.2,69.738,-0.099,6.807
AUT,1982,1.009,,,7.565,3.1,69.727,1.908,5.44
AUT,1983,0.391,,,7.543,3.7,70.644,2.804,3.335
AUT,1984,-0.267,,,7.544,3.8,66.64,0.332,5.665
AUT,1985,-0.232,,,7.549,3.6,68.248,2.243,3.19
AUT,1986,0.211,,,7.557,3.1,96.842,2.341,1.737
AUT,1987,-0.217,,,7.567,3.8,121.104,1.681,1.408
AUT,1988,-0.182,-1.525,57.681,7.576,2.676,132.86,0.961,1.868
AUT,1989,0.187,-1.273,56.642,7.594,2.348,132.534,3.887,2.249
AUT,1990,0.703,-0.796,56.239,7.645,2.723,165.953,4.346,2.777
AUT,1991,0.035,-1.035,56.443,7.711,3.151,173.481,3.442,3.116
AUT,1992,-0.387,-0.172,56.336,7.799,3.29,194.436,2.094,3.426
AUT,1993,-0.535,-2.03,60.962,7.883,3.958,189.342,0.527,3.234
AUT,1994,-1.475,-2.548,64.071,7.929,3.85,202.854,2.402,2.711
AUT,1995,-2.876,-2.924,68.238,7.948,4.242,239.914,2.668,1.611
AUT,1996,-2.854,-1.051,68.18,7.959,4.717,236.044,2.398,1.771
AUT,1997,-2.559,0.652,63.373,7.968,4.758,211.978,2.146,1.167
AUT,1998,-1.863,0.191,69.197,7.977,4.708,217.363,3.493,0.817
AUT,1999,-2.27,0.221,61.34,7.992,4.142,216.637,3.762,0.516
AUT,2000,-0.71,0.67,66.109,8.012,3.883,196.268,3.19,1.956
AUT,2001,-0.8,1.975,67.238,8.042,4.008,196.479,1.317,2.302
AUT,2002,2.118,1.187,67.44,8.082,4.392,212.687,1.484,1.681
AUT,2003,1.557,0.583,66.412,8.118,4.792,260.714,1.142,1.302
AUT,2004,2.092,-2.643,65.912,8.169,5.875,299.075,2.565,1.964
AUT,2005,2.274,-0.18,69.428,8.225,6.025,314.126,2.32,2.102
AUT,2006,3.318,-0.259,68.176,8.268,5.6,333.924,3.269,1.686
AUT,2007,3.826,0.671,65.813,8.295,5.192,386.806,3.775,2.2
AUT,2008,4.52,0.653,69.528,8.322,4.425,429.187,1.453,3.23
AUT,2009,2.613,-3.064,80.752,8.341,5.692,398.857,-3.586,0.406
AUT,2010,2.873,-2.212,83.654,8.361,5.208,390.146,1.809,1.691
AUT,2011,1.641,-0.29,83.356,8.389,4.875,428.879,2.927,3.542
AUT,2012,1.492,0.068,82.935,8.426,5.242,407.008,0.628,2.569
AUT,2013,1.748,0.181,82.431,8.477,5.35,426.587,-0.251,2.118
AUT,2014,2.397,0.108,85.21,8.544,6.05,438.669,0.756,1.465
AUT,2015,1.577,1.387,85.615,8.63,6.158,379.584,1.303,0.81
AUT,2016,2.574,0.232,83.419,8.74,6.467,393.579,2.117,0.973
AUT,2017,1.264,0.723,79.057,8.815,5.942,414.78,2.272,2.228
AUT,2018,0.846,1.513,74.586,8.885,5.217,452.787,2.484,2.122
AUT,2019,2.376,1.711,71.006,8.859,4.825,443.033,1.755,1.493
AUT,2020,3.367,-7.082,83.183,8.901,5.475,434.05,-6.318,1.392
AUT,2021,1.735,-4.794,82.395,8.932,6.175,480.786,4.795,2.76
AUT,2022,-0.862,-2.551,78.376,8.978,4.742,472.145,5.278,8.619
AUT,2023,1.341,-1.843,78.508,9.105,5.1,511.833,-0.955,7.712
AUT,2024,2.409,-3.596,80.789,9.159,5.175,523.956,-0.989,2.918
AUT,2025,1.793,-3.009,82.025,9.182,5.681,566.456,0.27,3.562
AUT,2026,2.157,-2.555,83.034,9.205,5.554,604.198,0.764,2.328
AUT,2027,2.225,-2.13,83.237,9.228,5.484,625.678,1.56,2.169
AUT,2028,2.42,-1.75,83.552,9.254,5.4,646.073,1.305,2.067
AUT,2029,2.608,-1.669,83.861,9.279,5.246,666.33,0.991,2.067
AUT,2030,2.63,-1.563,84.281,9.305,5.26,685.248,0.734,2.067
AZE,1992,-16.598,,,7.459,,1.193,,
AZE,1993,-12.199,,,7.487,,1.309,-23.098,1129.7
AZE,1994,-5.461,3.214,,7.597,,2.258,-19.673,1664.0
AZE,1995,-13.165,-1.24,19.209,7.644,,2.417,-13.027,411.76
AZE,1996,-25.894,-1.929,16.721,7.726,,3.177,2.531,19.795
AZE,1997,-21.214,-0.827,11.443,7.8,,4.317,8.884,3.674
AZE,1998,-31.883,1.732,14.291,7.877,,4.28,6.007,-0.773
AZE,1999,-13.09,-0.633,25.414,7.953,,4.581,11.396,-8.525
AZE,2000,-3.539,0.539,13.133,8.033,11.777,5.273,6.227,1.805
AZE,2001,-0.945,22.024,12.954,8.114,10.913,5.475,6.486,1.772
AZE,2002,-12.329,19.672,11.885,8.191,10.037,6.232,9.439,2.743
AZE,2003,-27.772,1.833,10.659,8.269,9.167,7.276,10.208,2.116
AZE,2004,-29.824,1.99,9.71,8.349,7.987,8.682,9.254,6.711
AZE,2005,1.264,2.908,6.855,8.447,7.256,13.239,26.4,9.591
AZE,2006,17.67,0.85,5.297,8.553,6.615,20.983,34.466,8.3
AZE,2007,27.288,2.545,4.003,8.666,6.326,33.05,25.0,16.713
AZE,2008,33.68,17.342,3.221,8.779,5.856,48.852,10.77,20.807
AZE,2009,22.965,6.036,4.726,8.922,5.742,44.297,9.26,1.46
AZE,2010,28.425,13.836,4.981,8.997,5.631,52.909,5.0,5.725
AZE,2011,25.998,10.935,4.967,9.111,5.424,65.952,0.1,7.875
AZE,2012,21.406,3.813,5.831,9.235,5.185,69.684,2.203,1.075
AZE,2013,16.609,1.749,6.179,9.356,4.973,74.164,5.843,2.408
AZE,2014,13.864,2.891,8.533,9.477,4.913,75.235,2.768,1.367
AZE,2015,-0.42,-4.462,17.98,9.593,4.958,52.997,1.08,4.04
AZE,2016,-3.604,-0.743,20.608,9.705,5.043,37.83,-3.064,12.448
AZE,2017,4.071,-0.909,22.509,9.81,4.961,41.375,0.154,12.937
AZE,2018,12.844,6.106,18.685,9.898,4.944,47.113,1.47,2.262
AZE,2019,9.061,9.648,17.656,9.951,5.004,48.174,2.48,2.595
AZE,2020,-0.533,-5.607,21.327,9.974,7.244,42.693,-4.199,2.763
AZE,2021,15.124,4.879,26.349,10.026,6.039,54.825,5.616,6.664
AZE,2022,29.792,6.435,17.324,10.063,5.646,78.807,4.715,13.859
AZE,2023,11.5,8.626,21.807,10.127,5.456,72.428,1.354,8.782
AZE,2024,6.285,4.41,21.672,10.249,5.394,74.316,4.071,2.215
AZE,2025,4.267,-0.808,22.387,10.372,5.334,76.39,3.015,5.7
AZE,2026,2.259,-0.751,23.506,10.496,5.274,80.024,2.495,4.5
AZE,2027,0.612,-0.673,23.866,10.622,5.215,84.547,2.451,4.0
AZE,2028,-0.2,-0.492,23.898,10.749,5.156,89.615,2.451,4.0
AZE,2029,-0.617,-0.197,24.516,10.878,5.098,95.052,2.462,4.0
AZE,2030,-0.753,-0.025,24.945,11.009,5.041,100.823,2.478,4.0
BDI,1980,-7.541,,,4.011,,1.106,-6.825,1.2
BDI,1981,-5.849,,,4.129,,1.151,12.164,12.632
BDI,1982,-10.478,,,4.25,,1.216,-1.054,5.216
BDI,1983,-10.329,,,4.374,,1.287,3.715,8.337
BDI,1984,-10.073,,,4.502,,1.17,0.155,14.28
BDI,1985,-3.031,,,4.634,,1.362,11.784,3.774
BDI,1986,-2.521,,,4.77,,1.435,3.25,1.829
BDI,1987,-7.046,,,4.91,,1.352,5.503,7.058
BDI,1988,-5.531,,,5.054,,1.267,5.031,4.577
BDI,1989,-0.873,,,5.202,,1.316,1.349,11.597
BDI,1990,-5.276,,,5.354,,1.316,3.458,7.048
BDI,1991,-2.45,,,5.511,,1.358,5.781,8.778
BDI,1992,-4.732,-2.596,,5.668,,1.26,1.007,1.783
BDI,1993,-2.575,0.162,,5.658,,1.092,-6.236,9.65
BDI,1994,-1.569,-0.446,,5.756,,1.076,-3.829,14.632
BDI,1995,0.898,-2.177,,5.864,,1.164,-7.919,18.926
BDI,1996,-3.959,-6.981,,5.972,,1.011,-8.001,26.884
BDI,1997,0.542,-2.801,,6.07,,1.131,0.413,31.356
BDI,1998,-4.215,-2.403,,6.187,,1.039,4.752,12.655
BDI,1999,-3.86,-3.047,,6.337,,0.999,1.164,3.2
BDI,2000,-6.176,-3.66,120.043,6.47,,0.989,1.781,24.432
BDI,2001,-3.129,-5.517,113.622,6.634,,0.983,1.665,9.296
BDI,2002,-11.415,-2.679,144.8,6.824,,0.907,2.353,-1.366
BDI,2003,-13.09,-10.979,159.878,7.043,,0.844,2.469,10.647
BDI,2004,-6.255,-12.526,166.092,7.311,,0.952,3.766,8.176
BDI,2005,-4.665,-7.908,136.98,7.587,,1.117,4.37,13.252
BDI,2006,-21.287,-8.069,130.255,7.866,,1.273,5.414,2.745
BDI,2007,-32.41,-0.475,129.613,8.162,,1.356,3.452,8.412
BDI,2008,-9.821,-1.187,102.515,8.506,,1.612,4.862,24.407
BDI,2009,-6.312,-3.943,25.69,8.948,,1.775,3.813,10.555
BDI,2010,-12.238,-3.043,46.912,9.376,,2.032,5.124,6.493
BDI,2011,-14.473,-2.585,42.706,9.718,,2.236,4.033,9.592
BDI,2012,-19.748,-2.989,41.43,10.071,,2.333,4.447,18.161
BDI,2013,-20.613,-1.123,37.858,10.439,,2.456,4.924,7.938
BDI,2014,-15.847,-3.425,37.971,10.8,,2.706,4.241,4.405
BDI,2015,-11.529,-7.047,39.926,11.048,,3.104,-3.9,5.545
BDI,2016,-11.061,-6.46,46.119,11.239,,2.96,-0.6,5.558
BDI,2017,-11.776,-4.339,46.902,11.507,,3.172,0.5,15.844
BDI,2018,-12.817,-5.058,52.971,11.859,,3.037,1.61,-2.794
BDI,2019,-11.57,-4.067,60.053,12.255,,3.009,1.842,-0.818
BDI,2020,-11.155,-3.632,65.9,12.617,,3.089,0.335,7.528
BDI,2021,-12.644,-1.628,66.467,12.965,,3.356,3.119,8.363
BDI,2022,-16.794,-8.152,68.494,13.321,,3.922,1.827,18.855
BDI,2023,-14.785,-5.769,58.059,13.689,,4.291,2.659,27.078
BDI,2024,-8.589,-3.247,52.021,14.048,,4.827,3.549,20.188
BDI,2025,-6.749,-3.865,40.254,14.469,,7.025,4.398,37.333
BDI,2026,-5.845,-3.647,40.899,14.903,,9.212,4.05,26.288
BDI,2027,-6.686,-3.553,38.286,15.35,,10.528,4.178,22.813
BDI,2028,-7.938,-3.631,37.459,15.811,,10.521,4.236,20.138
BDI,2029,-8.492,-3.154,37.057,16.285,,10.331,4.436,17.375
BDI,2030,-8.904,-3.312,38.693,16.774,,9.73,4.512,13.367
BEL,1980,-3.999,-3.941,76.796,9.855,8.3,123.479,4.444,6.656
BEL,1981,-4.094,-8.441,89.686,9.863,10.0,102.245,-0.279,7.626
BEL,1982,-2.898,-4.203,99.634,9.855,11.5,89.959,0.595,8.723
BEL,1983,-0.584,-5.998,110.287,9.858,10.742,85.037,0.312,7.663
BEL,1984,-0.067,-2.053,114.612,9.853,10.825,81.237,2.466,6.348
BEL,1985,0.799,-0.759,119.387,9.858,10.117,84.468,1.652,4.868
BEL,1986,2.622,-0.278,124.67,9.859,10.05,117.063,1.823,1.296
BEL,1987,1.926,1.55,129.227,9.865,9.808,145.412,2.307,1.554
BEL,1988,2.277,2.026,129.686,9.876,8.833,158.098,4.723,1.162
BEL,1989,2.255,2.97,126.407,9.928,7.367,159.817,3.469,3.105
BEL,1990,1.817,4.125,130.307,9.948,6.558,200.15,3.137,3.453
BEL,1991,2.319,3.066,131.797,9.987,6.45,205.37,1.833,3.167
BEL,1992,2.913,2.097,134.683,10.022,7.092,228.733,1.531,2.26
BEL,1993,5.144,2.697,138.925,10.068,8.625,218.721,-0.962,2.487
BEL,1994,5.28,3.615,137.083,10.101,9.75,238.623,3.227,2.394
BEL,1995,5.338,3.844,131.286,10.131,9.683,288.302,2.385,1.265
BEL,1996,4.954,3.982,129.004,10.143,9.55,279.292,1.321,1.76
BEL,1997,5.471,5.158,124.271,10.17,9.217,253.022,3.793,1.499
BEL,1998,5.12,5.969,119.186,10.192,9.342,258.876,1.962,0.901
BEL,1999,7.764,5.832,115.362,10.214,8.425,258.503,3.543,1.134
BEL,2000,3.965,6.178,109.589,10.239,6.858,236.897,3.717,2.682
BEL,2001,3.335,6.239,108.217,10.263,6.567,236.748,1.1,2.438
BEL,2002,4.501,5.321,105.437,10.31,7.525,258.2,1.707,1.552
BEL,2003,3.398,3.086,101.659,10.356,8.175,318.004,1.038,1.517
BEL,2004,3.098,4.235,97.17,10.396,8.383,369.047,3.571,1.857
BEL,2005,1.995,1.325,95.142,10.446,8.475,385.927,2.322,2.539
BEL,2006,1.85,3.996,91.494,10.511,8.267,408.281,2.553,2.331
BEL,2007,1.496,3.666,87.325,10.585,7.492,470.978,3.677,1.819
BEL,2008,-1.006,2.431,93.16,10.667,6.967,517.271,0.447,4.49
BEL,2009,1.651,-1.941,99.853,10.753,7.992,484.488,-1.906,-0.004
BEL,2010,1.623,-0.857,100.245,10.84,8.383,481.949,2.71,2.329
BEL,2011,-1.926,-1.245,102.735,11.001,7.217,527.106,1.931,3.344
BEL,2012,-0.081,-1.116,104.335,11.076,7.642,498.731,0.216,2.62
BEL,2013,0.951,-0.148,105.032,11.138,8.567,524.106,0.306,1.252
BEL,2014,0.768,-0.214,106.555,11.181,8.658,538.127,1.766,0.495
BEL,2015,1.387,0.197,105.572,11.237,8.667,461.091,1.474,0.623
BEL,2016,0.554,0.036,105.475,11.311,7.842,474.141,1.193,1.772
BEL,2017,0.701,1.355,102.485,11.352,7.1,500.733,1.475,2.225
BEL,2018,-0.915,0.841,100.078,11.399,5.975,542.885,1.878,2.308
BEL,2019,0.124,-0.295,97.573,11.456,5.367,536.787,2.443,1.25
BEL,2020,0.887,-7.325,111.245,11.522,5.558,529.269,-4.793,0.424
BEL,2021,1.833,-3.954,108.541,11.555,6.275,598.92,6.207,3.217
BEL,2022,-1.313,-2.32,102.701,11.618,5.55,594.081,4.26,10.331
BEL,2023,-0.688,-2.593,103.249,11.743,5.517,644.84,1.202,2.294
BEL,2024,-0.854,-2.854,104.705,11.817,5.7,664.365,1.019,4.322
BEL,2025,-0.909,-3.72,107.502,11.867,6.1,716.98,1.065,2.571
BEL,2026,-0.928,-3.572,110.565,11.913,6.2,761.174,0.98,1.266
BEL,2027,-0.934,-3.461,113.323,11.955,6.1,780.384,1.261,1.881
BEL,2028,-0.598,-3.569,116.336,11.996,6.0,802.019,1.196,1.999
BEL,2029,-0.364,-3.522,119.53,12.033,5.9,824.347,1.264,1.91
BEL,2030,-0.188,-3.557,122.627,12.069,5.8,849.306,1.293,1.884
BEN,1980,-4.672,,,3.858,,2.302,9.255,9.596
BEN,1981,-16.923,,,3.991,,1.557,1.929,0.795
BEN,1982,-20.877,,,4.114,,1.542,1.682,4.059
BEN,1983,-11.655,,,4.248,,1.365,-2.0,-6.067
BEN,1984,-3.66,,,4.382,,1.456,0.4,10.265
BEN,1985,-2.566,,,4.527,,1.58,4.327,1.151
BEN,1986,-2.725,,,4.672,,2.036,2.748,0.414
BEN,1987,-1.512,,,4.817,,2.43,-2.074,-1.339
BEN,1988,-4.468,,,4.973,,2.552,3.428,3.445
BEN,1989,-0.615,3.833,,5.12,,2.37,-2.849,-0.202
BEN,1990,-0.677,-0.376,,5.281,,2.89,8.976,1.112
BEN,1991,-7.971,-0.597,,5.447,,2.954,4.226,2.1
BEN,1992,-2.369,0.788,,5.618,,3.284,2.958,5.921
BEN,1993,-1.89,1.907,,5.873,,3.199,5.836,0.445
BEN,1994,0.483,0.814,,6.097,,2.227,2.02,38.535
BEN,1995,-5.631,-0.043,,6.227,,2.993,6.045,14.458
BEN,1996,-1.269,2.118,,6.392,,3.251,4.324,4.917
BEN,1997,-4.966,2.232,,6.583,,3.124,5.735,3.803
BEN,1998,-3.949,3.492,53.571,6.789,,3.362,3.961,5.755
BEN,1999,-4.232,2.557,39.409,7.003,,3.681,4.358,0.348
BEN,2000,-2.295,-3.13,39.592,7.222,,3.522,5.858,4.21
BEN,2001,-2.045,-2.702,37.987,7.446,,3.666,5.333,3.981
BEN,2002,-3.742,-2.796,30.768,7.675,,4.191,4.643,2.422
BEN,2003,-6.206,-0.676,23.381,7.913,,5.348,3.444,1.507
BEN,2004,-4.669,-0.219,21.51,8.159,,6.187,4.43,0.883
BEN,2005,-3.444,-1.324,26.978,8.426,,6.571,1.713,5.364
BEN,2006,-3.088,,8.366,8.693,,7.034,3.944,3.787
BEN,2007,-6.546,1.3,14.286,8.954,,8.17,5.986,1.294
BEN,2008,-5.499,0.196,18.307,9.228,,9.787,4.897,7.402
BEN,2009,-6.69,-1.9,18.748,9.509,,9.728,2.319,0.936
BEN,2010,-5.567,0.1,21.0,9.797,,9.543,2.114,2.143
BEN,2011,-4.833,-0.686,21.86,10.094,,10.691,2.964,2.733
BEN,2012,-5.178,0.191,19.54,10.398,,11.148,4.811,6.744
BEN,2013,-5.379,-1.044,18.504,10.709,,12.518,7.191,0.428
BEN,2014,-6.668,-1.371,22.282,11.03,,13.288,6.358,-0.551
BEN,2015,-5.964,-5.014,30.9,11.361,,11.389,1.778,0.219
BEN,2016,-2.997,-3.384,35.923,11.698,,11.818,3.34,-0.794
BEN,2017,-4.158,-2.746,39.384,12.04,,12.766,5.626,1.769
BEN,2018,-4.525,-1.377,40.828,12.383,,14.346,6.579,0.849
BEN,2019,-3.917,1.035,40.375,12.727,,14.697,7.09,-0.916
BEN,2020,-1.746,-2.725,46.142,13.07,,15.674,3.791,3.033
BEN,2021,-4.154,-3.467,50.288,13.413,,17.699,7.155,1.734
BEN,2022,-5.687,-3.909,54.187,13.76,,17.439,6.253,1.351
BEN,2023,-8.176,-2.536,54.904,14.111,,19.679,6.353,2.731
BEN,2024,-6.602,-1.281,53.435,14.5,,21.487,7.453,1.165
BEN,2025,-5.546,-1.017,50.741,14.923,,24.402,7.041,2.1
BEN,2026,-4.975,-1.334,49.586,15.357,,27.453,6.722,2.0
BEN,2027,-4.699,-1.36,48.713,15.809,,29.78,6.593,2.0
BEN,2028,-4.53,-1.479,47.884,16.283,,32.298,6.488,2.0
BEN,2029,-4.296,-1.464,47.284,16.784,,34.897,6.001,2.0
BEN,2030,-4.217,-1.466,46.782,17.302,,37.733,5.972,2.0
BFA,1980,-2.042,,,7.063,,2.386,4.035,12.259
BFA,1981,-2.028,,,7.231,,2.076,2.661,7.556
BFA,1982,-4.762,,,7.41,,1.934,1.4,12.058
BFA,1983,-3.401,,,7.599,,1.767,-1.2,8.346
BFA,1984,-0.219,,,7.796,,1.579,1.6,4.847
BFA,1985,-3.607,-0.314,,8.0,,1.746,11.3,7.054
BFA,1986,-0.788,-4.188,,8.229,,2.29,7.955,-2.7
BFA,1987,-1.868,-4.188,,8.457,,2.665,-0.236,-2.85
BFA,1988,-1.581,-3.289,,8.687,,2.942,5.796,4.191
BFA,1989,3.375,2.807,,8.921,,2.942,2.15,-0.322
BFA,1990,-2.206,-6.646,,9.159,,3.488,-0.603,-0.807
BFA,1991,-2.568,-1.668,,9.395,,3.526,9.07,2.502
BFA,1992,-0.609,-1.371,,9.629,,3.775,0.233,-1.991
BFA,1993,-1.977,-2.595,,9.872,,3.599,3.461,0.614
BFA,1994,0.7,-0.623,,10.124,,2.164,1.315,24.72
BFA,1995,-3.445,-1.416,,10.387,,2.676,5.716,7.772
BFA,1996,-7.25,-0.894,,10.656,,2.909,11.015,6.109
BFA,1997,-8.086,-1.913,,10.934,,2.753,6.317,2.929
BFA,1998,-6.605,-1.915,,11.241,,3.155,7.308,4.911
BFA,1999,-9.957,-2.632,,11.575,,3.388,7.333,-1.08
BFA,2000,-10.766,-2.24,,11.926,,2.961,1.888,-0.169
BFA,2001,-9.129,-2.81,,12.295,,3.19,6.613,4.727
BFA,2002,-8.281,-3.765,43.287,12.681,,3.62,4.353,2.3
BFA,2003,-7.766,-1.179,39.658,13.083,,4.74,7.802,2.04
BFA,2004,-9.758,-3.529,40.74,13.501,,5.449,4.478,-0.4
BFA,2005,-10.324,-4.329,39.214,13.932,,6.15,8.662,6.409
BFA,2006,-8.308,14.853,20.089,14.374,,6.548,6.253,2.336
BFA,2007,-7.353,-4.657,22.416,14.816,,7.627,4.111,-0.233
BFA,2008,-10.232,-3.326,24.868,15.258,,9.45,5.8,10.668
BFA,2009,-4.037,-3.781,25.871,15.71,,9.44,2.962,0.864
BFA,2010,-1.797,-3.631,23.694,16.176,,10.118,8.446,-0.608
BFA,2011,-1.328,-1.542,24.504,16.662,,12.078,6.623,2.769
BFA,2012,-1.292,-2.111,25.211,17.172,,12.569,6.453,3.817
BFA,2013,-10.008,-3.025,25.901,17.695,,13.444,5.793,0.525
BFA,2014,-7.165,-1.098,26.086,18.229,,13.947,4.327,-0.258
BFA,2015,-7.568,-1.464,31.252,18.777,,11.833,3.921,1.653
BFA,2016,-6.08,-2.223,32.854,19.335,,12.829,5.958,0.441
BFA,2017,-5.034,-6.07,33.885,19.894,,14.094,6.203,1.483
BFA,2018,-4.179,-3.334,38.114,20.438,,15.916,6.605,1.956
BFA,2019,-3.255,-2.145,41.734,20.962,,16.092,5.889,-3.233
BFA,2020,4.173,-3.788,43.637,21.479,,17.837,2.011,1.885
BFA,2021,0.392,-5.687,55.479,21.995,,19.708,6.943,3.908
BFA,2022,-7.539,-8.913,59.165,22.509,,18.662,1.627,13.779
BFA,2023,-5.057,-4.531,56.818,23.026,,20.116,3.0,0.942
BFA,2024,-5.704,-3.622,57.247,23.554,,23.13,4.798,4.193
BFA,2025,-1.617,-1.773,53.182,24.095,,26.866,3.988,1.299
BFA,2026,-1.25,-1.272,51.703,24.648,,30.705,4.761,2.403
BFA,2027,-1.452,-0.662,51.125,25.214,,33.017,4.701,2.061
BFA,2028,-2.437,-0.62,50.692,25.793,,35.22,4.692,2.031
BFA,2029,-3.214,-0.896,50.291,26.385,,37.568,4.717,2.0
BFA,2030,-3.879,-0.982,49.816,26.991,,40.216,4.743,2.0
BGD,1980,-0.817,,,79.639,,24.775,,7.692
BGD,1981,-1.777,,,81.768,,26.355,3.802,14.935
BGD,1982,-2.734,,,83.932,,24.678,2.376,13.653
BGD,1983,-2.223,,,86.142,,23.904,4.016,11.102
BGD,1984,-1.908,,,88.417,,26.817,5.181,9.993
BGD,1985,-2.375,,,90.764,,28.819,3.223,10.441
BGD,1986,-2.241,,,93.188,,29.639,4.249,10.313
BGD,1987,-1.657,,,95.671,,32.449,3.732,10.518
BGD,1988,-2.385,,,98.186,,34.914,2.159,10.222
BGD,1989,-3.196,,,100.695,,38.07,2.612,9.182
BGD,1990,-2.687,0.329,,103.172,,41.068,5.941,9.665
BGD,1991,-1.519,1.11,,105.599,,42.488,3.339,9.348
BGD,1992,-0.545,0.991,,107.984,,43.292,5.04,5.862
BGD,1993,-0.295,1.039,,110.351,,43.684,4.574,3.296
BGD,1994,-0.489,0.608,,112.738,,46.438,4.085,4.588
BGD,1995,-1.189,0.254,,115.17,,51.842,4.925,8.857
BGD,1996,-1.719,-1.255,,117.65,,55.445,4.622,6.838
BGD,1997,-1.443,-1.229,,120.161,,57.599,4.49,2.661
